,original_language,release_date,runtime,title,Genre,Year,Ratings,Rated,general_rating,real_budget,real_profit
1154,en,2013-10-10,134.0,Captain Phillips,"Adventure, Biography, Crime, Drama, Thriller",2013,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '82/100'}]",PG-13,7.866666666666666,59285125.58111583,176553056.07806164
1155,en,2011-11-22,103.0,The Muppets,"Adventure, Comedy, Family, Musical",2011,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",PG,7.066666666666666,50235019.27189149,134165721.3749461
1156,en,2009-11-06,141.0,Mr. Nobody,"Drama, Fantasy, Romance, Sci-Fi",2009,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '68%'}, {'Source': 'Metacritic', 'Value': '63/100'}]",R,7.333333333333334,55011625.03437635,-52282438.62295548
1157,en,2010-10-02,114.0,Life As We Know It,"Comedy, Drama, Romance",2010,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '29%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",PG-13,5.7666666666666675,43759703.92926587,77857868.65423562
1158,en,2014-09-10,103.0,This Is Where I Leave You,"Comedy, Drama",2014,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '44%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",R,5.866666666666666,21001954.075425792,22801248.75912409
1160,en,2017-08-10,127.0,The Glass Castle,"Biography, Drama",2017,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",PG-13,6.566666666666666,9219822.94386423,13408217.4283249
1161,en,2011-08-05,112.0,The Change-Up,"Comedy, Fantasy",2011,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",R,5.433333333333334,58049355.60307461,26178514.547317266
1162,en,2009-06-18,97.0,Year One,Comedy,2009,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",PG-13,4.4,70227606.42686343,2759827.8865650147
1163,en,2017-09-07,97.0,Home Again,"Comedy, Drama, Romance",2017,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",PG-13,5.333333333333333,12293097.25848564,15387151.005172973
1164,en,2007-05-16,114.0,Stomp the Yard,"Drama, Music, Romance",2007,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",PG-13,5.533333333333333,15743993.01636909,75705744.91979916
1165,en,2013-01-31,97.0,Warm Bodies,"Comedy, Horror, Romance",2013,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '81%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",PG-13,6.4,37726898.09707371,88367888.03441837
1166,en,2016-04-15,95.0,Green Room,"Horror, Thriller",2015,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",R,7.2,5297236.06323597,-1303952.797065189
1167,en,2000-12-08,124.0,Vertical Limit,"Action, Adventure, Drama, Thriller",2000,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",PG-13,5.566666666666666,109367160.27874565,205120090.83573174
1168,en,2004-06-16,120.0,Around the World in 80 Days,"Action, Adventure, Comedy, Family, Western",2004,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '49/100'}]",PG,5.566666666666667,146224298.5706723,-50276041.36175224
1169,en,2004-05-26,124.0,The Day After Tomorrow,"Action, Adventure, Sci-Fi, Thriller",2004,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",PG-13,5.866666666666667,166163975.64849126,557343753.5680995
1170,en,2009-01-09,89.0,Bride Wars,"Comedy, Romance",2009,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '24/100'}]",PG,4.7,35113803.213431716,99095203.63073502
1171,en,1996-05-10,113.0,Twister,"Action, Adventure, Thriller",1996,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",PG-13,6.533333333333333,147239286.16953474,644126303.2317908
1172,en,2005-12-21,94.0,Cheaper by the Dozen 2,"Adventure, Comedy, Family",2005,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '6%'}, {'Source': 'Metacritic', 'Value': '34/100'}]",PG,5.0,77145007.68049155,88950546.77834101
1174,en,2012-08-29,115.0,Lawless,"Crime, Drama",2012,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '58/100'}]",R,6.699999999999999,28436204.77887053,30269880.633030474
1175,en,2018-05-10,105.0,Life of the Party,Comedy,2018,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '46/100'}]",PG-13,5.466666666666667,30000000.0,31700416.0
1176,en,2003-09-11,102.0,Once Upon a Time in Mexico,"Action, Crime, Thriller",2003,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '66%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",R,6.1,39576646.73913044,94418390.97431521
1177,en,2010-10-01,116.0,Let Me In,"Drama, Fantasy, Horror, Mystery, Thriller",2010,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '79/100'}]",R,7.266666666666667,23031423.12066625,4773968.354876727
1178,en,1997-11-07,129.0,Starship Troopers,"Action, Adventure, Sci-Fi, Thriller",1997,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",R,6.4,164275607.47663552,25367872.681239873
1179,en,2000-05-17,141.0,Dancer in the Dark,"Crime, Drama, Musical",2000,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '61/100'}]",R,7.333333333333332,18665328.68757259,39710310.337125435
1180,en,2009-07-24,96.0,The Ugly Truth,"Comedy, Romance",2009,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '14%'}, {'Source': 'Metacritic', 'Value': '28/100'}]",R,5.2333333333333325,44477484.07034684,332039166.3824888
1181,en,1978-03-09,184.0,The Deer Hunter,"Drama, War",1978,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",R,8.233333333333333,57770015.33742331,134796702.45398772
1182,en,1999-11-17,128.0,The World Is Not Enough,"Action, Adventure, Crime, Thriller",1999,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",PG-13,6.1,203478061.2244898,341891977.5918368
1183,en,2010-08-06,107.0,The Other Guys,"Action, Comedy, Crime",2010,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",PG-13,6.466666666666667,115157115.60333125,81108527.16819991
1184,en,1997-10-17,100.0,I Know What You Did Last Summer,"Horror, Mystery",1997,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '43%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",R,5.6000000000000005,26597003.115264796,169886220.2513271
1185,en,2012-12-19,157.0,Zero Dark Thirty,"Drama, History, Thriller, War",2012,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '95/100'}]",R,7.933333333333334,43748007.35210851,101518034.1498994
1186,en,2012-12-27,89.0,Escape from Planet Earth,"Animation, Adventure, Comedy, Family, Sci-Fi",2012,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '35%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",PG,5.066666666666667,43748007.35210851,37839448.508240625
1187,en,2016-01-01,108.0,A Monster Calls,"Adventure, Drama, Family, Fantasy",2016,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",PG-13,7.433333333333334,44988691.99648344,4508612.913335852
1188,en,2003-03-28,136.0,The Core,"Action, Adventure, Sci-Fi, Thriller",2003,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '40%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",PG-13,5.333333333333333,81882717.39130434,19390191.856353268
1189,en,2000-12-22,111.0,Miss Congeniality,"Action, Comedy, Crime, Romance",2000,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '41%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",PG-13,5.699999999999999,65620296.16724739,243524210.22067365
1190,en,2009-06-26,109.0,My Sister's Keeper,"Drama, Family",2009,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '48%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",PG-13,6.633333333333334,35113803.213431716,76916639.63150878
1191,en,2011-11-22,126.0,Hugo,"Drama, Family, Fantasy, Mystery",2011,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",PG,7.666666666666668,189776739.47159007,17604762.033795863
1192,en,2001-06-01,84.0,The Animal,"Comedy, Sci-Fi",2001,"[{'Source': 'Internet Movie Database', 'Value': '4.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",PG-13,4.7,31193416.149068326,89004375.63745907
1193,en,2005-07-29,104.0,The Skeleton Key,"Drama, Horror, Mystery, Thriller",2005,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '47/100'}]",PG-13,5.933333333333334,55287255.50435228,65552570.0946083
1194,en,1992-08-28,100.0,Pet Sematary II,"Fantasy, Horror",1992,"[{'Source': 'Internet Movie Database', 'Value': '4.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '22%'}, {'Source': 'Metacritic', 'Value': '35/100'}]",R,4.533333333333333,14318289.379900213,16273546.653392728
1195,en,2018-10-26,99.0,The Nutcracker and the Four Realms,"Adventure, Family, Fantasy",2018,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '39/100'}]",PG,5.199999999999999,120000000.0,-60477354.0
1196,en,2011-03-30,93.0,Source Code,"Action, Drama, Mystery, Sci-Fi, Thriller",2011,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",PG-13,7.4,35722680.37112284,128749783.47720495
1197,en,2007-10-20,113.0,Funny Games,"Crime, Drama, Horror, Thriller",2007,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '44/100'}]",R,5.833333333333333,18166145.78811818,-8551565.378437556
1198,en,2013-08-08,92.0,Lovelace,"Biography, Drama",2013,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",R,5.8,10779113.74202106,-9069996.869490936
1199,en,2015-10-16,118.0,Room,"Drama, Thriller",2015,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",R,8.266666666666666,13772813.764413523,23733480.071496986
1200,ar,2018-10-06,126.0,Capernaum,Drama,2018,"[{'Source': 'Internet Movie Database', 'Value': '8.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '90%'}, {'Source': 'Metacritic', 'Value': '75/100'}]",R,8.066666666666668,4000000.0,60978931.0
1201,en,1990-06-22,117.0,RoboCop 2,"Action, Crime, Sci-Fi, Thriller",1990,"[{'Source': 'Internet Movie Database', 'Value': '5.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '30%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",R,5.300000000000001,67243649.57918899,20521172.980191275
1202,en,2018-05-31,96.0,Adrift,"Action, Adventure, Biography, Drama, Romance, Thriller",2018,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '69%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",PG-13,6.333333333333333,35000000.0,-30770000.0
1203,es,2000-06-16,154.0,Amores Perros,"Drama, Thriller",2000,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",R,8.0,2916457.6074332176,27572871.21352497
1204,en,1980-12-04,127.0,Superman II,"Action, Adventure, Sci-Fi",1980,"[{'Source': 'Internet Movie Database', 'Value': '6.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",PG,7.266666666666667,164560412.6213592,415846314.169199
1205,en,2001-08-02,101.0,The Others,"Horror, Mystery, Thriller",2001,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",PG-13,7.533333333333333,24104003.38791643,273576237.2668492
1206,en,2008-10-10,128.0,Body of Lies,"Action, Drama, Thriller",2008,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '57/100'}]",R,6.466666666666667,81640710.99798888,50477399.61118053
1207,en,2017-06-09,91.0,It Comes at Night,"Horror, Mystery, Sci-Fi",2017,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '87%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",R,6.6000000000000005,5122123.857702349,14629739.477060214
1208,en,1989-07-07,114.0,Lethal Weapon 2,"Action, Crime, Thriller",1989,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",R,7.066666666666666,50626411.29032258,410790773.0846935
1209,en,2014-08-15,90.0,Life After Beth,"Comedy, Fantasy, Horror, Romance",2014,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",R,5.333333333333333,2545691.403081914,-2452059.8125718096
1210,en,2005-09-04,85.0,Wallace & Gromit: The Curse of the Were-Rabbit,"Animation, Adventure, Comedy, Family, Fantasy, Horror, Mystery, Sci-Fi",2005,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}, {'Source': 'Metacritic', 'Value': '87/100'}]",G,7.700000000000001,38572503.840245776,209076306.61445978
1211,en,1992-09-25,112.0,The Last of the Mohicans,"Action, Adventure, Drama, Romance, War",1992,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '93%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",R,7.566666666666666,71591446.89950107,63547890.11113326
1212,en,2016-11-04,116.0,Nocturnal Animals,"Drama, Thriller",2016,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '74%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",R,7.233333333333333,23540594.649322726,7065294.123279739
1213,en,2008-02-01,90.0,Vantage Point,"Action, Crime, Drama, Thriller",2008,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '34%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",PG-13,5.666666666666666,46651834.85599364,129647188.01195063
1214,en,1988-04-29,86.0,Critters 2,"Comedy, Horror, Sci-Fi, Thriller",1988,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",PG-13,5.4,9551830.092983939,-1457624.1305917157
1215,en,2006-12-14,104.0,Eragon,"Action, Adventure, Family, Fantasy",2006,"[{'Source': 'Internet Movie Database', 'Value': '5.1/10'}, {'Source': 'Metacritic', 'Value': '38/100'}]",PG,4.633333333333334,124557043.65079366,185948850.11029267
1216,en,1990-06-15,106.0,Gremlins 2: The New Batch,"Comedy, Fantasy, Horror",1990,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",PG-13,6.566666666666666,96062356.54169856,-16364785.362287685
1217,en,2010-11-06,99.0,Don't Be Afraid of the Dark,"Adventure, Fantasy, Horror, Thriller",2010,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '60%'}, {'Source': 'Metacritic', 'Value': '56/100'}]",R,5.633333333333333,28789278.900832813,13810986.338261727
1218,en,2008-04-24,115.0,Outlander,"Action, Adventure, Sci-Fi",2008,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '38%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",R,5.5,58314793.56999206,-50111438.12635681
1219,en,2006-03-03,87.0,Ultraviolet,"Action, Sci-Fi",2006,"[{'Source': 'Internet Movie Database', 'Value': '4.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '8%'}, {'Source': 'Metacritic', 'Value': '18/100'}]",PG-13,3.8333333333333335,37367113.0952381,1333023.1824255958
1220,en,2017-08-04,104.0,A Bad Moms Christmas,Comedy,2017,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '32%'}, {'Source': 'Metacritic', 'Value': '42/100'}]",R,5.366666666666667,28683893.603133157,105065443.02299282
1221,en,2004-02-20,93.0,EuroTrip,Comedy,2004,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '9%'}, {'Source': 'Metacritic', 'Value': '45/100'}]",R,5.866666666666666,33232795.12969825,-5587300.901911065
1222,en,2015-09-24,111.0,Pan,"Adventure, Comedy, Family, Fantasy",2015,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '36/100'}]",PG,5.1,158917081.8970791,-22896434.136623114
1223,en,1997-05-02,94.0,Austin Powers: International Man of Mystery,"Adventure, Comedy",1997,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",PG-13,6.199999999999999,25814738.31775701,80078865.58145171
1224,en,2013-10-25,117.0,The Counselor,"Crime, Drama, Thriller",2013,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '33%'}, {'Source': 'Metacritic', 'Value': '48/100'}]",R,5.1,26947784.35505265,49593984.43806368
1226,en,1986-06-27,102.0,Labyrinth,"Adventure, Family, Fantasy, Musical",1986,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",PG,6.566666666666666,57278056.56934307,-28112260.327381387
1227,en,2016-09-23,124.0,Queen of Katwe,"Biography, Drama, Sport",2016,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '73/100'}]",PG,7.300000000000001,15693729.766215151,-4847101.554425497
