,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,imdb_id,budget,0,Metascore,imdbRating,imdbVotes,BoxOffice
241,FALSE,/lA5fOBqTOQBQ1s9lEYYPmNXoYLi.jpg,"[35, 878, 28, 12]",590223,en,Love and Monsters,"Seven years after the Monsterpocalypse, Joel Dawson, along with the rest of humanity, has been living underground ever since giant creatures took control of the land. After reconnecting over radio with his high school girlfriend Aimee, who is now 80 miles away at a coastal colony, Joel begins to fall for her again. As Joel realizes that there’s nothing left for him underground, he decides against all logic to venture out to Aimee, despite all the dangerous monsters that stand in his way.",89.507,/r4Lm1XKP0VsTgHX4LG4syAwYA2I.jpg,10/16/2020,Love and Monsters,FALSE,7.6,738,tt2222042,1070714,30000000,81,8,"363,241","$232,906,145 "
242,FALSE,/fNGrKqYTroEBAeUZl6m4vdQLqj.jpg,"[18, 10749]",746422,it,L'ultimo paradiso,"In 1950s Italy, a farmer's dream of improving workers’ living conditions collapses when he falls for a landowner's daughter. Based on true events.",73.361,/blB1T2zUAqP9Qv8dyoB9Xn7W7qI.jpg,2/5/2021,The Last Paradiso,FALSE,6.3,64,tt11428926,0,0,40,4.7,"31,254",N/A
243,FALSE,/rlY3YEDVx6kHhrWyz2zgr3pMFez.jpg,"[16, 28, 35]",732721,en,Combat Wombat,"Maggie Diggins, a wombat turned Wonder Woman, unintentionally becomes the city's superhero after she begrudgingly saves a rookie superhero sugar glider from certain doom.",81.343,/383b9E3Uv1fOyPiSxMZr8lsjFMa.jpg,10/15/2020,Combat Wombat,FALSE,7.1,17,tt9679528,153303,0,77,8.1,"654,851","$226,277,068 "
244,FALSE,/yEv8c6i79vk06sZDC3Z9D8HQLVV.jpg,"[28, 18, 878]",263115,en,Logan,"In the near future, a weary Logan cares for an ailing Professor X in a hideout on the Mexican border. But Logan's attempts to hide from the world and his legacy are upended when a young mutant arrives, pursued by dark forces.",88.647,/fnbjcRDYn6YviCcePDnGdyAkYsB.jpg,2/28/2017,Logan,FALSE,7.8,15457,tt3315342,619021436,97000000,94,8.9,"1,654,894","$377,845,905 "
245,FALSE,/pm0RiwNpSja8gR0BTWpxo5a9Bbl.jpg,"[12, 14, 28]",122,en,The Lord of the Rings: The Return of the King,"Aragorn is revealed as the heir to the ancient kings as he, Gandalf and the other members of the broken fellowship struggle to save Gondor from Sauron's forces. Meanwhile, Frodo and Sam take the ring closer to the heart of Mordor, the dark lord's realm.",59.534,/rCzpDGLbOoPwLjy3OAm5NUPOTrC.jpg,12/1/2003,The Lord of the Rings: The Return of the King,FALSE,8.5,17348,tt0167260,1118888979,94000000,29,5.3,"10,634","$6,501,381 "
246,FALSE,/l1nYo0yzKjf84atnBDbx0do16vQ.jpg,"[878, 28, 12, 10751]",438590,en,A-X-L,The life of a teenage boy is forever altered by a chance encounter with cutting edge military technology.,77.341,/9kB56ZdMB6RgY5QtX9Bar45jCeI.jpg,8/23/2018,A-X-L,FALSE,6.3,838,tt5709188,0,10000000,35,5.5,"16,110","$12,180,032 "
247,FALSE,/sDnsobefVmEd7Eh8IoV79bvNcc7.jpg,"[12, 16]",366170,ja,遊☆戯☆王 THE DARK SIDE OF DIMENSIONS,Yugi and Kaiba have a special duel that transcends dimensions.,85.532,/nFQkn1KE0Is3FUW0yPPgdVvCnlo.jpg,4/23/2016,Yu-Gi-Oh!: The Dark Side of Dimensions,FALSE,7.4,206,tt4273562,1015339,0,65,7.3,"226,713","$102,470,008 "
248,FALSE,/4mfFtlGeInPrQVm1hpv7th02yjx.jpg,"[27, 9648, 53]",259693,en,The Conjuring 2,Lorraine and Ed Warren travel to north London to help a single mother raising four children alone in a house plagued by malicious spirits.,74.311,/zEqyD0SBt6HL7W9JQoWwtd5Do1T.jpg,5/13/2016,The Conjuring 2,FALSE,7.2,5754,tt3065204,320392818,40000000,64,7.6,"430,814","$85,817,906 "
249,FALSE,/dfyb6qvxXR9QEdTeLnlhdScshJ.jpg,[18],716799,ja,461個のおべんとう,"Kazuki Suzumoto is divorced and he lives with his 15-year-old son Kouki. Kouki is in a susceptible time. The father feels guilty about his son. Kouki then fails his high school entrance exam. In the spring of the following year, Kouki barely passes his high school entrance exam. Kouki mentions to Kazuki that he likes his father's lunch box. The father and son make a promise to each other. Kazuki promises that he will make a lunch box everyday for Kouki. Kouki promises that he will never skip school.",70.749,/s88UCHnDNRbVduGA1p6Vp8hsgzb.jpg,11/6/2020,461 Days of Bento: A Promise Between Father and Son,FALSE,0,0,tt12490488,0,0,38,6.3,"260,960","$89,760,956 "
250,FALSE,/g4a5YLWwi6OCp8TcvxsUNrXMbN5.jpg,"[878, 28, 53, 12]",87101,en,Terminator Genisys,"The year is 2029. John Connor, leader of the resistance continues the war against the machines. At the Los Angeles offensive, John's fears of the unknown future begin to emerge when TECOM spies reveal a new plot by SkyNet that will attack him from both fronts; past and future, and will ultimately change warfare forever.",81.159,/oZRVDpNtmHk8M1VYy1aeOWUXgbC.jpg,6/23/2015,Terminator Genisys,FALSE,5.9,6574,tt1340138,440603537,155000000,73,6.3,"1,725",N/A
251,FALSE,/uOjk9Yq8tD7eqTmsaJPLpWPDFOQ.jpg,[],516052,ja,銀河英雄伝説 Die Neue These 星乱 第一章,"In humanity's distant future, two interstellar states-the monarchic Galactic Empire and the democratic Free Planets Alliance-are embroiled in a never-ending war. The story focuses on the exploits of rivals Reinhard von Müsel and Yang Wen Li as they rise to power and fame in the Galactic Empire and the Free Planets Alliance.",71.812,/zymHlQqgvqWdav52sbxJHo4MpYx.jpg,9/27/2019,The Legend of the Galactic Heroes: Die Neue These Seiran 1,FALSE,8.2,6,tt7401028,0,0,61,6.8,"189,058","$140,218,711 "
252,FALSE,/ysM0PbmvxwojAUftlgdb8zjbK0l.jpg,"[80, 35, 28]",402900,en,Ocean's Eight,"Debbie Ocean, a criminal mastermind, gathers a crew of female thieves to pull off the heist of the century at New York's annual Met Gala.",86.049,/MvYpKlpFukTivnlBhizGbkAe3v.jpg,6/7/2018,Ocean's Eight,FALSE,7,6239,tt5164214,297718711,70000000,51,6,"23,350",N/A
253,FALSE,/5WV4PcJX0Y33o3VhIErorjtm0wm.jpg,"[35, 10749]",579792,es,Cindy La Regia,"When Cindy decides that she doesn't want to marry her boyfriend, she runs to Mexico City, where new friendships and unexpected paths teach her that there are so much more possibilities on her life and her talent than she imagines.",73.344,/aPs1OaVda0l0RRhHc91ulDJuqt.jpg,1/24/2020,Cindy La Regia,FALSE,8,192,tt8200456,0,0,59,6.1,"21,313",N/A
254,FALSE,/dwcazDHJQmC1euuc7oVvDHMRuCv.jpg,"[28, 35, 10749]",576156,en,The Lovebirds,"A couple experiences a defining moment in their relationship when they are unintentionally embroiled in a murder mystery. As their journey to clear their names takes them from one extreme – and hilarious - circumstance to the next, they must figure out how they, and their relationship, can survive the night.",67.829,/5jdLnvALCpK1NkeQU1z4YvOe2dZ.jpg,5/22/2020,The Lovebirds,FALSE,6.3,455,tt8851668,0,0,69,6.5,"15,330",N/A
255,FALSE,/xExfwYrStEGpcX8tCI4nTYjbVaN.jpg,"[35, 28, 12, 878]",550988,en,Free Guy,A bank teller called Guy realizes he is a background character in an open world video game called Free City that will soon go offline.,70.666,/7BdpESY7uRi6BNOuj9nIhkLc775.jpg,8/13/2021,Free Guy,FALSE,0,0,tt6264654,0,0,75,8.2,"1,203,848","$116,900,694 "
256,FALSE,/cWUOv3H7YFwvKeaQhoAQTLLpo9Z.jpg,"[80, 18, 35]",106646,en,The Wolf of Wall Street,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",95.888,/sOxr33wnRuKazR9ClHek73T8qnK.jpg,12/25/2013,The Wolf of Wall Street,FALSE,8,17272,tt0993846,392000000,100000000,52,6.6,"226,416","$159,555,901 "
257,FALSE,/wKAidKCypwuxtZfZ4iP584PsWXV.jpg,"[27, 35, 878]",320846,en,Sky Sharks,"A team of Arctic geologists stumble across an abandoned laboratory in which the Nazis developed an incredible and brutal secret weapon during the final months of WW2. Deep in the ice, they accidentally awake a deadly army of flying zombie sharks ridden by genetically mutated, undead super-humans, who are unleashed into the skies, wreaking their bloodthirsty revenge on any aircraft that takes to the air. An elite task force is assembled to take on this deadly threat and stop the Sky Sharks from conquering the air, but as time runs out, the task force realises they will have to fight fire with fire, and the stage is set for the greatest flying super-mutant zombie shark air battle the world has ever seen....",70.053,/ne2xAzlgSaWvBrYGw2LkO8W5pHi.jpg,10/7/2020,Sky Sharks,FALSE,4.9,21,tt3977848,0,5920000,61,7.1,"127,150","$50,072,235 "
258,FALSE,/13VjjUeJ6mcDUB36XRu4YFpYNSm.jpg,"[28, 80, 18, 53]",400535,en,Sicario: Day of the Soldado,Agent Matt Graver teams up with operative Alejandro Gillick to prevent Mexican drug cartels from smuggling terrorists across the United States border.,75.513,/msqWSQkU403cQKjQHnWLnugv7EY.jpg,6/27/2018,Sicario: Day of the Soldado,FALSE,6.8,2264,tt5052474,75836683,35000000,61,6.2,"3,921","$29,118 "
259,FALSE,/6GVdVZmHNEydJhIK6zr9Lo5rr2l.jpg,"[35, 18, 10749]",547012,en,Buffaloed,"Set in the underworld of debt-collecting, homegrown hustler Peg Dahl will do anything to escape Buffalo, NY.",63.529,/h37VMJAm4EhKC3k6I6K20VHaSQe.jpg,2/14/2020,Buffaloed,FALSE,6.7,114,tt8647310,0,0,84,9,"2,322,387","$534,858,444 "
260,FALSE,/hkBaDkMWbLaf8B1lsWsKX7Ew3Xq.jpg,"[18, 28, 80, 53]",155,en,The Dark Knight,"Batman raises the stakes in his war on crime. With the help of Lt. Jim Gordon and District Attorney Harvey Dent, Batman sets out to dismantle the remaining criminal organizations that plague the streets. The partnership proves to be effective, but they soon find themselves prey to a reign of chaos unleashed by a rising criminal mastermind known to the terrified citizens of Gotham as the Joker.",81.076,/qJ2tW6WMUDux911r6m7haRef0WH.jpg,7/16/2008,The Dark Knight,FALSE,8.5,24706,tt0468569,1004558444,185000000,65,8.3,"744,691","$45,408,703 "
261,FALSE,/cCvp5Sni75agCtyJkNOMapORUQV.jpg,"[28, 80, 18, 53]",111,en,Scarface,"After getting a green card in exchange for assassinating a Cuban government official, Tony Montana stakes a claim on the drug trade in Miami. Viciously murdering anyone who stands in his way, Tony eventually becomes the biggest drug lord in the state, controlling nearly all the cocaine that comes through Miami. But increased pressure from the police, wars with Colombian drug cartels and his own drug-fueled paranoia serve to fuel the flames of his eventual downfall.",52.073,/iQ5ztdjvteGeboxtmRdXEChJOHh.jpg,12/9/1983,Scarface,FALSE,8.1,8054,tt0086250,66023329,25000000,99,7.4,"132,137","$84,254,167 "
262,FALSE,/wOw0IKC8hxLsPNswkmyxvPe3UiE.jpg,"[16, 10751]",10895,en,Pinocchio,"Lonely toymaker Geppetto has his wishes answered when the Blue Fairy arrives to bring his wooden puppet Pinocchio to life. Before becoming a real boy, however, Pinocchio must prove he's worthy as he sets off on an adventure with his whistling sidekick and conscience, Jiminy Cricket.",71.26,/eGtNJvZXGl1iglpyzH5RPgWhQ85.jpg,2/23/1940,Pinocchio,FALSE,7.1,4354,tt0032910,84300000,2600000,53,6.7,"79,744","$83,850,911 "
263,FALSE,/eHTZoXmB4vnDqANZXPZcdAiYQo5.jpg,"[16, 18, 10749, 14]",667520,ja,泣きたい私は猫をかぶる,"Miyo ""Muge"" Sasaki is a peculiar second-year junior high student who has fallen in love with her classmate Kento Hinode. Muge resolutely pursues Kento every day, but he takes no notice of her. Nevertheless, while carrying a secret she can tell no one, Muge continues to pursue Kento. Muge discovers a magic mask that allows her to transform into a cat named Tarō. The magic lets Muge get close to Kento, but eventually it may also make her unable to transform back to a human.",81.719,/6inkRM1XGBG5vRhclCPWfMenp7N.jpg,6/18/2020,A Whisker Away,FALSE,8.1,713,tt11958344,0,0,54,6.3,"58,293","$167,510,016 "
264,FALSE,/m03jul0YdVEOFXEQVUv6pOVQYGL.jpg,"[10751, 14, 35, 16]",400155,en,Hotel Transylvania 3: Summer Vacation,"Dracula, Mavis, Johnny and the rest of the Drac Pack take a vacation on a luxury Monster Cruise Ship, where Dracula falls in love with the ship’s captain, Ericka, who’s secretly a descendant of Abraham Van Helsing, the notorious monster slayer.",76.695,/o7RY5zNHdH2heGS1hET2Rt6hZOe.jpg,6/28/2018,Hotel Transylvania 3: Summer Vacation,FALSE,6.9,2989,tt5220122,100176000,80000000,49,7.3,"17,956","$3,438,735 "
265,FALSE,/yczIQ3ozeobhQMNKGlJfSZsH7V2.jpg,"[10749, 18, 10751]",14624,en,The Ultimate Gift,"When his wealthy grandfather finally dies, Jason Stevens fully expects to benefit when it comes to the reading of the will. But instead of a sizable inheritance, Jason receives a test, a series of tasks he must complete before he can get any money.",56.42,/8BdVk1u110lwHFELTEO9HrPrIDa.jpg,3/9/2007,The Ultimate Gift,FALSE,7.6,282,tt0482629,3438735,0,32,5.4,"182,919","$136,314,294 "
266,FALSE,/mGr18hk6oDQyGjaSpbF7o5epoJV.jpg,"[28, 16, 878]",39104,ja,ドラゴンボールＺ 極限バトル！三大超サイヤ人,"Dr. Gero's Androids #13, #14, and #15 are awakened by the laboratory computers and immediately head to the mall where Goku is shopping. After Goku, Trunks, and Vegeta defeat #14 and #15, #13 absorbs their inner computers and becomes a super being greater than the original three separately were. Now it is up to Goku to stop him.",77.157,/uVJqC187rKxQ1sJsWlKjNfAzeTk.jpg,7/11/1992,Dragon Ball Z: Super Android 13!,FALSE,6.6,316,tt0142241,18554927,0,58,6.9,"323,622","$404,540,171 "
267,FALSE,/sZ5qDlUT2PbMGrspLFvJ68jlje8.jpg,[28],557968,ko,리벤져,"Hell-bent on avenging the murder of his family, a former detective infiltrates a remote island that serves as a prison for vicious death row criminals.",77.079,/7zUTOTCi5PfvboAOYFgDf6vejmr.jpg,12/6/2018,Revenger,FALSE,5.4,83,tt9426186,0,0,80,7.7,"198,860","$75,286,229 "
268,FALSE,/rRpAZOPY3XxMJY65AJ396IWyjU4.jpg,"[16, 10751, 14]",14836,en,Coraline,"When Coraline moves to an old house, she feels bored and neglected by her parents. She finds a hidden door with a bricked up passage. During the night, she crosses the passage and finds a parallel world where everybody has buttons instead of eyes, with caring parents and all her dreams coming true. When the Other Mother invites Coraline to stay in her world forever, the girl refuses and finds that the alternate reality where she is trapped is only a trick to lure her.",74.564,/gPMh5rsVrDDAYMDbTcz6Up1DQ4z.jpg,2/5/2009,Coraline,FALSE,7.7,4841,tt0327597,124596398,60000000,50,5.7,"3,380",N/A
269,FALSE,/3C14xx4RteMksSUwgYfI52B8Iu6.jpg,[53],508138,en,Burn,"Lonely, unstable gas station attendant Melinda is tired of being overshadowed by her more confident, outgoing co-worker Sheila. When the gas station is held up at gunpoint by Billy, a desperate man in need of quick cash, Melinda finds an opportunity to make a connection with the robber, regardless of who gets hurt.",75.294,/ifSMo5x7SDXpettRt8TWY9EOquM.jpg,8/23/2019,Burn,FALSE,6,116,tt8009314,0,0,85,7.8,"51,778","$2,402,067 "
270,FALSE,/1aABIiqBY7yoQESE8qWvR0w9bJZ.jpg,"[16, 10751, 878, 14]",265712,ja,STAND BY ME ドラえもん,"In the suburbs of Tokyo some time ago, there lived a clumsy boy about 10 years old. There appeared in front of him named Sewashi, Nobita's descendant of four generations later from the 22nd century, and Doraemon, a 22nd century cat-type caretaker robot who helps people with its secret gadgets. Sewashi claims that his family is suffering from the debts Nobita made even to his generation, so in order to change this disastrous future, he brought along Doraemon as Nobita's caretaker to bring happiness to his future, although Doraemon is not happy about this. And so Sewashi installed an accomplishment program into Doraemon forcing him to take care of Nobita. Unless he makes Nobita happy, Doraemon can no longer go back to the 22nd century. This is how the life of Doraemon and Nobita begins. Will Doraemon succeed this mission and return to the 22nd century?",71.029,/jArnRnllnxbvE2CEV8jc2hhwweS.jpg,8/8/2014,Stand by Me Doraemon,FALSE,7.3,281,tt3331846,83061158,35000000,67,7.1,"361,396","$353,007,020 "
271,FALSE,/n5WFwX4KxyvtsFW2QBq8UQeJwDS.jpg,[878],599396,en,Axcellerator,"When a young car thief stumbles on the invention of the century (and the various government agencies that want to kill him), he and a sassy checkout clerk named Kate have the adventure of a lifetime.",80.746,/fHNRCQRDYm2gMvljdjiXKC2vRrV.jpg,5/18/2019,Axcellerator,FALSE,6.4,33,tt6143798,0,0,87,8.7,"1,496,611","$342,551,365 "
272,FALSE,/7tNTPZMb13W0AhkcuoL6myRrNRr.jpg,"[12, 14, 28]",121,en,The Lord of the Rings: The Two Towers,"Frodo and Sam are trekking to Mordor to destroy the One Ring of Power while Gimli, Legolas and Aragorn search for the orc-captured Merry and Pippin. All along, nefarious wizard Saruman awaits the Fellowship members at the Orthanc Tower in Isengard.",64.122,/5VTN0pR8gcqV3EPUHHfMGnJYN9L.jpg,12/18/2002,The Lord of the Rings: The Two Towers,FALSE,8.3,16237,tt0167261,926287400,79000000,41,5.5,"17,751",N/A
273,FALSE,/ruxOWt2iCPM4tV2PY3OuYJHt4Do.jpg,"[35, 10749]",624808,en,Love Wedding Repeat,"While trying to make his sister's wedding day go smoothly, Jack finds himself juggling an angry ex-girlfriend, an uninvited guest with a secret, a misplaced sleep sedative, and the girl that got away in alternate versions of the same day.",58.661,/zn7feouGPU8sELez4qvpp0EtgeQ.jpg,4/10/2020,Love Wedding Repeat,FALSE,5.6,524,tt5096470,0,0,73,7.2,"37,368",N/A
274,FALSE,/gmP41e2bJcFjTzCQFmMoSvfNbxB.jpg,"[18, 36]",532865,en,The Dig,"As WWII looms, a wealthy widow hires an amateur archaeologist to excavate the burial mounds on her estate. When they make a historic discovery, the echoes of Britain's past resonate in the face of its uncertain future‎.",67.919,/dFDNb9Gk1kyLRcconpj7Mc7C7IL.jpg,1/14/2021,The Dig,FALSE,7,489,tt3661210,0,0,33,4.6,"92,780","$114,581,250 "
275,FALSE,/16aJtXO6lObbBUr11IvkjB1QD1f.jpg,"[18, 10749]",341174,en,Fifty Shades Darker,"When a wounded Christian Grey tries to entice a cautious Ana Steele back into his life, she demands a new arrangement before she will give him another chance. As the two begin to build trust and find stability, shadowy figures from Christian’s past start to circle the couple, determined to destroy their hopes for a future together.",68.538,/y8SDjMI2uejj2e2NaAmiI9dnPki.jpg,2/8/2017,Fifty Shades Darker,FALSE,6.4,6125,tt4465564,378827494,55000000,43,6.6,"54,696","$15,767,460 "
